id,title,isPartOf,publicationYear,doi,docType,provider,datePublished,issueNumber,volumeNumber,url,creator,publisher,language,pageStart,pageEnd,placeOfPublication,wordCount,pageCount,outputFormat
ark://27927/phz2g0x3wq6,An integral variable structure control scheme for non-overshooting responses,"Proceedings of the Institution of Mechanical Engineers, Part I: Journal of  Systems and Control Engineering",2018,10.1177/0959651818756228,article,portico,2018-04-01,4,232,http://doi.org/10.1177/0959651818756228,Sheng-Hao Liu; Yu-Sheng Lu,SAGE Publications,eng,442,452,,6961,11,unigram; bigram; trigram
http://www.jstor.org/stable/26120890,Helically twisted photonic crystal fibres,"Philosophical Transactions: Mathematical, Physical and Engineering Sciences",2017,,article,jstor,2017-02-28,2087,375,http://www.jstor.org/stable/26120890,P.St.J. Russell; R. Beravat; G. K. L. Wong,Royal Society,eng,1,18,,8238,18,unigram; bigram; trigram
ark://27927/phx5qg40jjp,A unified tensor approach to the analysis of mechanical systems,"Proceedings of the Institution of Mechanical Engineers, Part C: Journal of  Mechanical Engineering Science",1997,10.1243/0954406971522079,article,portico,1997-04-01,4,211,http://doi.org/10.1243/0954406971522079,M R Smith; A A Fogarasy,SAGE Publications,eng,313,322,,5826,10,unigram; bigram; trigram
http://www.jstor.org/stable/2048632,Volume Information,Proceedings of the American Mathematical Society,1991,,article,jstor,1991-08-01,4,112,http://www.jstor.org/stable/2048632,,American Mathematical Society,eng,,,,5322,13,unigram; bigram; trigram
http://www.jstor.org/stable/24521000,Formulas and tables for the calculation of mutual and self inductance. (Revised.),Journal of the Washington Academy of Sciences,1911,,article,jstor,1911-07-19,1/2,1,http://www.jstor.org/stable/24521000,E. B. Rosa; F. W. Grover,Washington Academy of Sciences,eng,14,16,,1048,3,unigram; bigram; trigram; fullText
ark://27927/phx4gthj6ph,On the Induction of Electric Currents in Cylindrical and Spherical Conductors,Proceedings of the London Mathematical Society,1883,10.1112/plms/s1-15.1.139,article,portico,1883-11-01,1,"Series 1, 15",http://doi.org/10.1112/plms/s1-15.1.139,Lamb Horace,"John Wiley & Sons, Inc.",eng,139,150,,3656,12,unigram; bigram; trigram
ark://27927/pbd69x8tx2,Chapter II Foliated Spaces,Global Analysis on Foliated SpacesGlobal Analysis on Foliated Spaces,2009,10.1017/CBO9780511756368.005,chapter,portico,2009-01-01,,,https://doi.org/10.1017/CBO9780511756368.005,Calvin C. Moore; Claude L. Schochet,Cambridge University Press,eng,31,54,,9550,24,unigram; bigram; trigram
ark://27927/phz6pv7p5wb,Comparison of self-fields effects in two-stream electromagnetically pumped FEL with ion-channel guiding and axial magnetic field,Journal of Plasma Physics,2011,10.1017/S0022377811000195,article,portico,2011-05-27,6,77,http://doi.org/10.1017/S0022377811000195,A. A. ASHKARRAN; H. MEHDIAN; FARZIN M. AGHAMIR; M. GHORANNEVIS; S. SAVIZ,Cambridge University Press,eng,765,776,,3124,12,unigram; bigram; trigram
ark://27927/phw23pdq3c7,Engineering Low‐Frequency Dielectric Function with Metamaterial Plasmonic Structures,Physica Status Solidi: Rapid Research Letters,2018,10.1002/pssr.201700291,article,portico,2018-03-01,3,12,http://doi.org/10.1002/pssr.201700291,Xueyuan Wu; Michael J. Naughton; Krzysztof Kempa,"John Wiley & Sons, Inc.",eng,n/a,n/a,,3079,5,unigram; bigram; trigram
http://www.jstor.org/stable/2044814,Open Retractions on Locally Connected Continua,Proceedings of the American Mathematical Society,1984,,article,jstor,1984-08-01,4,91,http://www.jstor.org/stable/2044814,S. Miklos,American Mathematical Society,eng,630,632,,1289,3,unigram; bigram; trigram
http://www.jstor.org/stable/79566,Antiferromagnetic Exchange in Triclinic Crystals of Tetra-μ -Benzoato-bis(4-Methylquinoline) Dicobalt II,"Proceedings of the Royal Society of London. Series A, Mathematical and Physical Sciences",1978,,article,jstor,1978-03-21,1701,360,http://www.jstor.org/stable/79566,P. D. W. Boyd; J. E. Davies; M. Gerloch,The Royal Society,eng,191,210,,7800,20,unigram; bigram; trigram
http://www.jstor.org/stable/2154898,Functional Rotation Numbers for One-Dimensional Maps,Transactions of the American Mathematical Society,1995,,article,jstor,1995-02-01,2,347,http://www.jstor.org/stable/2154898,A. M. Blokh,American Mathematical Society,eng,499,513,,9160,15,unigram; bigram; trigram
http://www.jstor.org/stable/24715495,COHOMOLOGY OF TOPOLOGICAL GRAPHS AND CUNTZ-PIMSNER ALGEBRAS,Journal of Operator Theory,2001,,article,jstor,2001-10-01,2,46,http://www.jstor.org/stable/24715495,V. DEACONU; A. KUMJIAN; P. MUHLY,Theta Foundation,eng,251,264,,6570,14,unigram; bigram; trigram
ark://27927/phx4dwnnz5x,Explosion of smoothness for conjugacies between multimodal maps,Journal of the London Mathematical Society,2014,10.1112/jlms/jdt055,article,portico,2014-02-01,1,89,http://doi.org/10.1112/jlms/jdt055,Alves José F.; Pinto Alberto A.; Pinheiro Vilton,"John Wiley & Sons, Inc.",eng,255,274,,12466,20,unigram; bigram; trigram
ark://27927/phx64715rf6,Interlaced Backstepping and Integrator Forwarding for Nonlinear Control of an Electrohydraulic Active Suspension,Journal of Vibration & Control,2009,10.1177/1077546307087487,article,portico,2009-01-01,1,15,http://doi.org/10.1177/1077546307087487,Maarouf Saad; Jean-Pierre Kenné; Claude Kaddissi,SAGE Publications,eng,101,131,,9507,31,unigram; bigram; trigram
ark://27927/phzh9j1g1j,Shift–tail equivalence and an unbounded representative of the Cuntz–Pimsner extension,Ergodic Theory and Dynamical Systems,2016,10.1017/etds.2016.75,article,portico,2016-11-08,4,38,http://doi.org/10.1017/etds.2016.75,BRAM MESLAND; ADAM RENNIE; MAGNUS GOFFENG,Cambridge University Press,eng,1389,1421,,14240,33,unigram; bigram; trigram
ark://27927/pgj9fjs0px,Shape morphisms and components of movable compacta,Mathematical Proceedings of the Cambridge Philosophical Society,1988,10.1017/S0305004100065087,article,portico,1988-05-01,3,103,http://doi.org/10.1017/S0305004100065087,José M. R. Sanjurjo,Cambridge University Press,eng,481,486,,2941,6,unigram; bigram; trigram
http://www.jstor.org/stable/3080959,The Principles of Gauging,Philosophy of Science,2001,,article,jstor,2001-09-01,3,68,http://www.jstor.org/stable/3080959,Holger Lyre,The University of Chicago Press,eng,S371,S381,,3987,11,unigram; bigram; trigram
ark://27927/phx1bvc5vsr,Enveloping semigroups and quasi-discrete spectrum,Ergodic Theory and Dynamical Systems,2015,10.1017/etds.2015.22,article,portico,2015-06-15,8,36,http://doi.org/10.1017/etds.2015.22,JUHO RAUTIO,Cambridge University Press,eng,2627,2660,,18489,34,unigram; bigram; trigram
ark://27927/pgk1q9vmv,An improved technique for enhancing diversity in Pareto evolutionary optimization of electromagnetic devices,COMPEL: The International Journal for Computation and Mathematics in Electrical and Electronic Engineering,2001,10.1108/03321640110383366,article,portico,2001-06-01,2,20,http://doi.org/10.1108/03321640110383366,"P.Di Barba,M.Farina,A.Savini",Emerald Group Publishing,eng,482,496,,3095,15,unigram; bigram; trigram
http://www.jstor.org/stable/43302883,STRUCTURE OF MEASURES IN LIPSCHITZ DIFFERENTIABILITY SPACES,Journal of the American Mathematical Society,2015,,article,jstor,2015-04-01,2,28,http://www.jstor.org/stable/43302883,DAVID BATE,American Mathematical Society,eng,421,482,,31032,62,unigram; bigram; trigram
ark://27927/phx4f1z5jqv,Periodic points of endomorphisms on solenoids and related groups,Bulletin of the London Mathematical Society,2008,10.1112/blms/bdn052,article,portico,2008-08-01,4,40,http://doi.org/10.1112/blms/bdn052,Miles Richard,"John Wiley & Sons, Inc.",eng,696,704,,4881,9,unigram; bigram; trigram
ark://27927/pgj21ssmtn3,SUMMARY OF THE RESULTS FOR MAGNETIC DAMPING IN TORSIONAL MODE (TEAM PROBLEM 16),COMPEL: The International Journal for Computation and Mathematics in Electrical and Electronic Engineering,1995,10.1108/eb010139,article,portico,1995-02-01,2-3,14,http://doi.org/10.1108/eb010139,TOSHIYUKITAKAGI,Emerald Group Publishing,eng,77,89,,1751,13,unigram; bigram; trigram
http://www.jstor.org/stable/10.5749/j.ctv5cg8vk.11,EXPERIMENTAL FLUKES AND STATISTICAL MODELING IN THE HIGGS DISCOVERY,The Experimental Side of Modeling,2018,,chapter,jstor,2018-01-01,,,http://www.jstor.org/stable/10.5749/j.ctv5cg8vk.11,,,eng,189,217,,11460,29,unigram; bigram; trigram; fullText
ark://27927/phxbwfcvzg,δ‐function perturbations and boundary problems by path integration,Annalen der Physik,1993,10.1002/andp.19935050606,article,portico,1993-01-01,6,505,http://doi.org/10.1002/andp.19935050606,C. Grosche,"John Wiley & Sons, Inc.",eng,557,589,,9224,33,unigram; bigram; trigram
http://www.jstor.org/stable/2002552,Bibliography Z-XIX,Mathematical Tables and Other Aids to Computation,1952,,article,jstor,1952-04-01,38,6,http://www.jstor.org/stable/2002552,,American Mathematical Society,eng,113,117,,1288,5,unigram; bigram; trigram
http://www.jstor.org/stable/1414111,A Study of Tonal Attributes,The American Journal of Psychology,1919,,article,jstor,1919-04-01,2,30,http://www.jstor.org/stable/1414111,Gilbert J. Rich,University of Illinois Press,eng,121,164,,19846,44,unigram; bigram; trigram; fullText
ark://27927/pbd6dvprp5,3 Background quantum mechanics in the atomic context,Electron-Atom CollisionsElectron–Atom Collisions,2009,10.1017/CBO9780511564109.004,chapter,portico,2009-01-01,,,https://doi.org/10.1017/CBO9780511564109.004,Ian E. McCarthy; Erich Weigold,Cambridge University Press,eng,50,80,,9055,31,unigram; bigram; trigram
ark://27927/pgh1gg7xfq7,On the vanishing of the measurable Schur cohomology groups of Weil groups,Compositio Mathematica,2004,10.1112/S0010437X03000046,article,portico,2004-01-01,1,140,http://doi.org/10.1112/S0010437X03000046,C. S. Rajan,Cambridge University Press,eng,84,98,,7185,15,unigram; bigram; trigram
ark://27927/pbd6h2kf5b,5 NOETHER'S THEOREM AND HAMILTONIAN DYNAMICS,Analytical MechanicsAnalytical Mechanics,2009,10.1017/CBO9780511801662.006,chapter,portico,2009-01-01,,,https://doi.org/10.1017/CBO9780511801662.006,Louis N. Hand; Janet D. Finch,Cambridge University Press,eng,170,206,,12856,37,unigram; bigram; trigram
http://www.jstor.org/stable/24903371,Nodal Sets of Magnetic Schrödinger Operators of Aharonov-Bohm Type and Energy Minimizing Partitions,Indiana University Mathematics Journal,2010,,article,jstor,2010-01-01,4,59,http://www.jstor.org/stable/24903371,Benedetta Noris; Susanna Terracini,Indiana University Mathematics Department,eng,1361,1403,,14171,43,unigram; bigram; trigram
http://www.jstor.org/stable/2154097,Cosmic Approximate Limits and Fixed Points,Transactions of the American Mathematical Society,1992,,article,jstor,1992-09-01,1,333,http://www.jstor.org/stable/2154097,J. Segal; T. Watanabe,American Mathematical Society,eng,1,61,,25649,61,unigram; bigram; trigram
ark://27927/pgf145xw6fj,Biped walking robots created at Waseda University: WL and WABIAN family,Philosophical Transactions A,2006,10.1098/rsta.2006.1920,article,portico,2006-11-17,1850,365,http://doi.org/10.1098/rsta.2006.1920,Atsuo Takanishi; Hun-ok Lim,The Royal Society,eng,49,64,,6052,16,unigram; bigram; trigram
http://www.jstor.org/stable/2155471,Compact Groups and Fixed Point Sets,Transactions of the American Mathematical Society,1997,,article,jstor,1997-11-01,11,349,http://www.jstor.org/stable/2155471,Alex Chigogidze; Karl H. Hofmann; John R. Martin,American Mathematical Society,eng,4537,4554,,9623,18,unigram; bigram; trigram
ark://27927/pgj2xkw5dv,Extending flows from isolated invariant sets,Ergodic Theory and Dynamical Systems,1995,10.1017/S0143385700009779,article,portico,1995-12-01,6,15,http://doi.org/10.1017/S0143385700009779,W. L. Bloch,Cambridge University Press,eng,1031,1043,,6161,13,unigram; bigram; trigram
ark://27927/pbd1r34s138,Profinite properties of discrete groups,Groups St Andrews 2013,2015,10.1017/CBO9781316227343.004,chapter,portico,2015-01-01,,,https://doi.org/10.1017/CBO9781316227343.004,C. M. Campbell; M. R. Quick; E. F. Robertson; C. M. Roney-Dougal,Cambridge University Press,eng,73,104,,15566,32,unigram; bigram; trigram
ark://27927/pgj238smfb0,XIV.—On Torsional Oscillations of Wires,Transactions of the Royal Society of Edinburgh,1900,10.1017/S0080456800034141,article,portico,1900-01-01,2,39,http://doi.org/10.1017/S0080456800034141,Dr. W. Peddie,Cambridge University Press,eng,425,455,,13402,33,unigram; bigram; trigram
http://www.jstor.org/stable/44553889,Fuel Distribution Studies — A New Look at an Old Problem,SAE Transactions,1963,,article,jstor,1963-01-01,,71,http://www.jstor.org/stable/44553889,Henry T. C. Yu,SAE International,eng,596,613,,13613,18,unigram; bigram; trigram
http://www.jstor.org/stable/122269,Place Recognition Monitored by Location-Driven Operant Responding during Passive Transport of the Rat over a Circular Trajectory,Proceedings of the National Academy of Sciences of the United States of America,2000,,article,jstor,2000-03-14,6,97,http://www.jstor.org/stable/122269,D. Klement; J. Bures,National Academy of Sciences,eng,2946,2951,,5597,6,unigram; bigram; trigram
ark://27927/phzdpzwrzp,Volume hyperbolicity and wildness,Ergodic Theory and Dynamical Systems,2016,10.1017/etds.2016.51,article,portico,2016-09-19,3,38,http://doi.org/10.1017/etds.2016.51,CHRISTIAN BONATTI; KATSUTOSHI SHINOHARA,Cambridge University Press,eng,886,920,,18717,35,unigram; bigram; trigram
ark://27927/phx82sp89vm,Torque calculation between circular coils with inclined axes in air,"International Journal of Numerical Modelling: Electronic Networks, Devices and Fields",2011,10.1002/jnm.773,article,portico,2011-05-01,3,24,http://doi.org/10.1002/jnm.773,Slobodan I. Babic; Cevdet Akyel,"John Wiley & Sons, Inc.",eng,230,243,,6390,14,unigram; bigram; trigram
ark://27927/phzbwrfrn52,Planar locomotion of earthworm-like metameric robots,International Journal of Robotics Research,2019,10.1177/0278364919881687,article,portico,2019-12-01,14,38,http://doi.org/10.1177/0278364919881687,Jian Xu; Xiong Zhan; Kon-Well Wang; Hongbin Fang,SAGE Publications,eng,1751,1774,,16567,24,unigram; bigram; trigram
ark://27927/pgk1gfmz3hc,3D magnetic optimization of dipole ends with rectangular cross-sections,The European Physical Journal - Applied Physics,2013,10.1051/epjap/2013120414,article,portico,2013-11-08,2,64,http://doi.org/10.1051/epjap/2013120414,Pierre Vedrine; Etienne Rochepault; Guy Aubert; Frédéric Bouillault,EDP Sciences,eng,,,,4814,9,unigram; bigram; trigram
ark://27927/phz6pv68p2m,Linear stability of Hunt's flow,Journal of Fluid Mechanics,2010,10.1017/S0022112009993259,article,portico,2010-04-25,null,649,http://doi.org/10.1017/S0022112009993259,SVETLANA ALEKSANDROVA; SERGEI MOLOKOV; JĀNIS PRIEDE,Cambridge University Press,eng,115,134,,10178,20,unigram; bigram; trigram
ark://27927/phz896dv1rc,The 2-3-4 spike competition in the Rosensweig instability,Journal of Fluid Mechanics,2019,10.1017/jfm.2019.277,article,portico,2019-05-10,null,870,http://doi.org/10.1017/jfm.2019.277,A. N. Spyropoulos; A. G. Papathanasiou; A. G. Boudouvis,Cambridge University Press,eng,389,404,,7019,16,unigram; bigram; trigram
http://www.jstor.org/stable/118765,On the Deleted Product Criterion for Embeddability in  R<sup>m</sup>,Proceedings of the American Mathematical Society,1998,,article,jstor,1998-08-01,8,126,http://www.jstor.org/stable/118765,A. Skopenkov,American Mathematical Society,eng,2467,2476,,4548,10,unigram; bigram; trigram
ark://27927/phxb1pnttx,Ueber die Abhängigkeit der Elasticität des Kautschuks von der Temperatur und ihre Beziehung zum thermischen Ausdehnungscoëfficienten,Annalen der Physik,1886,10.1002/andp.18862640613,article,portico,2025-02-01,6,264,http://doi.org/10.1002/andp.18862640613,L. Graetz,"John Wiley & Sons, Inc.",eng,354,364,,3592,11,unigram; bigram; trigram
http://www.jstor.org/stable/2000126,Anosov Diffeomorphisms and Expanding Immersions. II,Transactions of the American Mathematical Society,1986,,article,jstor,1986-03-01,1,294,http://www.jstor.org/stable/2000126,Lowell Jones,American Mathematical Society,eng,197,216,,10628,20,unigram; bigram; trigram
ark://27927/pgh125crg1t,Effect of interface crack on lateral buckling behavior and free vibration response of a sandwich composite beam,Journal of Composite Materials,2013,10.1177/0021998312451611,article,portico,2013-07-01,15,47,http://doi.org/10.1177/0021998312451611,Onur Sayman; Mustafa Özen; Zeki Kıral; M Evren Toygar; Yusuf Arman,SAGE Publications,eng,1843,1851,,4329,10,unigram; bigram; trigram
ark://27927/phz5qwj3z4c,Modeling a Ship’s Ferromagnetic Signatures,Synthesis Lectures on Computational Electromagnetics,2007,10.2200/S00092ED1V01Y200706CEM016,article,portico,2007-01-01,1,2,http://doi.org/10.2200/S00092ED1V01Y200706CEM016,John J. Holmes,Morgan & Claypool Publishers,eng,1,75,,25655,84,unigram; bigram; trigram
ark://27927/pghbwwfkjp,Feature Extraction from 3D Point Cloud Data Based on Discrete Curves,Mathematical Problems in Engineering,2012,10.1155/2013/290740,article,portico,2013-04-03,null,2013,http://doi.org/10.1155/2013/290740,Yi An; Jun Zhao; Zhuohan Li; Cheng Shao,Hindawi,eng,,,,8086,19,unigram; bigram; trigram
ark://27927/pgh3htr87x6,Continuity equations and ODE flows with non-smooth velocity,Proceedings of the Royal Society of Edinburgh Section A: Mathematics,2014,10.1017/S0308210513000085,article,portico,2014-12-01,6,144,http://doi.org/10.1017/S0308210513000085,Gianluca Crippa; Luigi Ambrosio,Cambridge University Press,eng,1191,1244,,23004,54,unigram; bigram; trigram
